'Item: Poster','Primary Subject: TED WILLIAMS','O00231' 
'Item: Poster','Primary Subject: TED WILLIAMS','O00232' 
'Item: Poster','Primary Subject: TED WILLIAMS','O00233' 
'Item: Poster','Primary Subject: TED WILLIAMS','O00234' 
'Item: Poster','Primary Subject: TED WILLIAMS','O00235' 
